1,18.502692093451817
2,17.080559604697758
3,16.054652488893932
4,15.531385236316257
5,15.12059489554829
6,15.179583185248905
7,13.888959974050522
8,12.773980481757057
9,12.044015013509327
10,11.727700147363874
11,11.81027924683359
12,12.23115849494934
13,11.199992805719376
14,10.351426975594627
15,9.759568730990091
16,9.575119187434515
17,9.900950753026539
18,10.21400080455674
19,9.3610387245814
20,8.66845558749305
21,8.1447980205218
22,9.694441374805239
23,10.72040722767512
24,11.757788734303581
25,10.736680742767122
26,9.949028634362751
27,9.432022313276926
28,9.36171054508951
29,9.676871723598904
30,10.293552888764275
31,9.442940943770939
32,8.729267219702402
33,8.321441918611526
34,8.324511090914408
35,8.339699096149868
36,8.423815194103453
37,7.752011380261845
38,7.172736706005202
39,6.786637355883916
40,6.793113688627879
41,7.4953041308456
42,8.042548676331839
43,7.40245376361741
44,6.8658081193765
45,6.5988839864730835
46,6.710425641801622
47,7.303235477871365
48,8.481174955765406
49,7.748724927504857
50,7.150762048032549
