1,19.106753091017406
2,18.576637393898434
3,17.986310710509617
4,17.390454487668144
5,16.90710185964902
6,16.51085650920868
7,16.054998394515778
8,15.592283775409063
9,15.209232876698175
10,14.808252394199371
11,14.498755517933104
12,14.202006783750322
13,13.908783899413216
14,13.636841783920923
15,13.392932557397419
16,13.142249355713526
17,12.912692675987879
18,12.679100033309725
19,12.40230601363712
20,12.244708740048939
21,12.035181724362904
22,11.916451573371887
23,11.797820614443886
24,11.645822806490791
25,11.485859407318962
26,11.455155154069265
27,11.265149686071608
28,11.157627489831713
29,11.04880362086826
30,10.913395937946108
31,10.774972862667507
32,10.673714170853296
33,10.602333529127968
34,10.544384886821112
35,10.499924179580477
36,10.504983358912998
37,10.416777729988098
38,10.328057905038198
39,10.317324697971344
40,10.248951915237638
41,10.228673805793127
42,10.094152957201004
43,10.095590621232986
44,10.152305397722456
45,10.148001972171995
46,10.17953943543964
47,10.189692510498894
48,10.126703580220541
49,10.040383527676264
50,9.980954806009928
