1,16.745444234874512
2,14.858086364136803
3,13.292663133806652
4,12.05911648273468
5,11.019521875513924
6,10.137852847576141
7,9.411036067538792
8,8.833138306935629
9,8.354817354016834
10,7.912606173091465
11,7.55461953414811
12,7.383753783173031
13,7.097727086808947
14,6.872785654332903
15,6.853050864405102
16,6.814066428277227
17,6.713515743613243
18,6.614277046587732
19,6.520846226149136
20,6.469643943839603
21,6.4256643652915955
22,6.425019558933046
23,6.414477119843165
24,6.367930602696207
25,6.360848406950633
26,6.342107320825259
27,6.34822833372487
28,6.3813743309842215
29,6.3992991497119265
30,6.430057168006897
31,5.823622037967046
32,5.443946013847987
33,5.243382586373223
34,5.165751520130369
35,5.125854197475645
36,5.154088811741935
37,5.133108245001899
38,5.293225275145637
39,5.54690267973476
40,5.763013866212633
41,5.87205864654647
42,5.920365383227666
43,5.961505979299545
44,6.0154900054136915
45,6.114658666981591
46,6.126940343115065
47,6.123315801223119
48,6.453966703679827
49,6.376721845732795
50,6.3193464212947426

