1,20.031531820694607
2,19.198632256852257
3,18.486748062902027
4,17.71230344971021
5,16.9294524523947
6,16.330888599157333
7,15.805697729190191
8,15.252521912256876
9,14.681143661340078
10,14.294014122751024
11,13.798399395412869
12,13.446597933769226
13,13.131944606701532
14,12.817293991645178
15,12.477497478326162
16,12.19303282433086
17,11.974407235781351
18,11.819668759902319
19,11.619259725014368
20,11.331666380167007
21,11.16351450814141
22,10.97627639439371
23,10.93590776787864
24,10.799777865409851
25,10.65377116534445
26,10.638412863016129
27,10.627227101061079
28,10.381511863734987
29,10.311749587456385
30,10.225442671113544
31,10.141835480928421
32,10.04943393005265
33,10.015824804703394
34,10.011104345321655
35,10.024095866415236
36,9.946661295162308
37,10.003940953148735
38,9.958854811059105
39,9.881125582589043
40,9.77603672610389
41,9.665979562534226
42,9.68168098727862
43,9.505818555752436
44,9.49600280324618
45,9.570668793386883
46,9.676846543947855
47,9.694300343592962
48,9.697547826502058
49,9.622827566332287
50,9.573438581493166
