1,20.031531820694607
2,15.477946877479553
3,14.221398115158081
4,13.114388876491123
5,12.552184575133854
6,12.089695327811771
7,11.840564601951176
8,11.651296075847414
9,11.392492238018248
10,11.2615258594354
11,11.087978565030628
12,11.002147353357739
13,10.890422274669012
14,10.812166250414318
15,10.655386053853565
16,10.568136321173775
17,10.47440199719535
18,10.506382564703623
19,10.416543281740612
20,10.3273460302088
21,10.277051697174707
22,10.254453430573145
23,10.271230022112528
24,10.284048020839691
25,10.228884736696878
26,10.208118730121189
27,10.243524213631948
28,10.184840467241076
29,10.145573208729425
30,10.153183890713585
31,10.139256229003271
32,10.093211660782496
33,10.076748847961426
34,10.056726515293121
35,10.046098089880413
36,10.027069926261902
37,10.027252131038242
38,9.97657177845637
39,9.955317987336052
40,9.951600369479921
41,9.934213277366426
42,9.924303905831444
43,9.903853005833096
44,9.913276198837492
45,9.946191545989779
46,9.952340682347616
47,9.9739937418037
48,9.972827580240038
49,9.964334828986061
50,9.947470174895393
1,0.0
