1,20.031531820694607
2,19.198632256852257
3,18.228410366508697
4,17.308875140216614
5,16.339520775609547
6,15.415685842434565
7,14.530647913614908
8,13.74393551879459
9,12.936013499895731
10,12.207194596529007
11,11.57948281036483
12,11.005417674779892
13,10.516584005620745
14,9.997155444489586
15,9.495034178098043
16,9.035532557302052
17,8.61021719376246
18,8.235001547469032
19,7.8567752407656775
20,7.475442479054133
21,7.193462984429465
22,6.918155173460643
23,6.662446901202202
24,6.3894349369737835
25,6.169556129309866
26,5.973345138960415
27,5.812492688496907
28,5.648823239737087
29,5.497710564070278
30,5.367729130718443
31,5.234029524856144
32,5.08091705540816
33,4.954941348897086
34,4.873189340035121
35,4.772495266464022
36,4.692456558346748
37,4.652004500230153
38,4.606748291187817
39,4.552932586934832
40,4.474835620986091
41,4.378601099054019
42,4.289587549037403
43,4.23875383204884
44,4.1944703956445055
45,4.154868884219064
46,4.109916432036294
47,4.068909416596095
48,4.043461600939433
49,4.03294833832317
50,4.0110904177029925
